;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184
162;141,15;397,94;429,81;212,50;448,81;425,53;424,88;287,95;176,69;259,94;455,32;153,05;455,78;262,57;302,90;513,78;144,54;377,80;482,98;511,61;284,11;2,27;254,18;432,82;460,87;44,95;308,76;461,64;181,51;489,61;12,49;326,67;368,02;507,84;443,26;513,53;294,28;120,84;177,92;122,25;260,35;453,33;511,61;154,22;160,11;102,47;283,52;444,21;114,89;411,10;426,17;389,47;295,22;449,53;129,72;54,53;132,88;472,42;492,22;414,13;77,74;240,93;286,15;508,12;287,05;383,61;283,06;105,13;224,81;17,82;282,90;283,88;201,80;279,12;451,38;456,17;486,88;341,80;392,21;496,61;453,51;417,86;45,29;455,52;330,17;507,04;443,45;283,88;172,28;507,42;165,73;26,87;449,69;198,23;403,53;516,00;506,07;284,68;455,78;131,45;456,48;435,75;245,19;388,52;403,29;214,86;250,58;311,98;370,38;293,15;270,36;149,51;447,24;545,92;1,08;434,75;2,42;511,94;457,13;206,49;485,24;403,53;516,51;452,03;40,00;241,12;266,47;192,03;307,05;143,49;337,19;283,45;264,72;346,11;495,87;461,47;261,46;113,98;457,66;494,21;137,08;454,06;60,62;235,37;116,82;533,54;476,33;285,30;261,79;302,15;451,14;417,07;311,37;32,82;459,38;35,86;456,72;213,99;117,71;510,02;292,47;0;430,60;551,65;452,71;72,79;199,62;401,52;362,00;50,56;308,78;191,55;396,84;542,83;345,48;9,16;182,47;11,12;283,99;161,99;270,94;306,22;456,58;537,20
163;493,21;199,22;2,64;238,01;189,90;79,88;359,61;229,95;263,20;318,30;208,50;293,00;199,66;297,91;239,88;342,44;287,09;64,91;223,42;339,87;321,21;428,93;179,07;98,95;210,11;387,18;607,20;206,11;505,31;274,30;432,96;538,70;70,66;234,78;188,48;201,80;382,76;483,76;446,50;334,01;247,53;416,84;339,87;335,46;381,83;337,37;477,82;451,73;328,99;305,77;26,23;60,75;385,31;203,60;472,79;432,92;349,52;204,34;367,93;116,69;468,13;227,75;148,59;349,30;319,22;125,32;381,88;386,03;350,51;443,94;384,72;337,76;345,76;375,75;211,07;201,24;270,49;140,66;73,74;270,36;193,55;447,58;408,27;198,69;273,44;455,16;193,07;349,38;304,84;350,93;287,18;445,95;205,89;234,72;336,81;372,33;222,45;248,87;205,12;312,31;199,20;442,75;187,98;49,85;48,18;216,55;534,73;121,76;347,62;247,54;247,32;297,31;191,67;338,85;431,02;439,16;428,18;490,27;201,56;519,78;505,43;32,04;369,34;183,71;459,94;443,35;293,21;284,73;145,05;321,34;225,53;374,81;365,96;100,21;215,29;180,45;207,29;322,24;203,27;266,36;439,86;176,84;432,13;202,63;408,48;413,20;177,64;365,39;528,23;255,98;192,69;16,83;398,26;406,63;191,70;446,34;202,65;307,95;426,10;343,89;166,63;430,60;0;368,30;195,48;376,07;382,12;74,86;90,83;389,89;297,67;250,08;85,03;504,41;121,47;435,44;484,65;420,35;353,25;382,66;362,55;237,21;190,17;428,58
164;511,57;193,22;370,76;481,77;179,36;446,75;143,19;535,21;403,07;293,97;160,90;500,86;169,17;588,85;257,19;38,11;443,41;334,33;145,37;40,48;271,18;549,38;422,10;466,43;158,63;512,25;518,69;162,41;492,68;94,69;561,54;410,78;400,60;139,58;181,69;181,99;288,06;517,01;434,73;431,48;299,75;159,16;40,48;397,50;609,49;513,93;377,79;205,09;515,42;140,67;342,37;410,97;288,79;166,50;497,72;515,98;419,04;164,16;72,58;255,87;533,55;333,80;415,89;44,30;620,43;478,31;297,86;451,87;335,60;569,47;299,75;276,08;354,97;297,88;159,31;167,62;98,61;471,44;308,80;97,94;175,28;225,70;508,26;170,13;222,21;150,02;177,44;280,46;381,38;45,51;397,18;577,67;164,37;445,22;155,29;47,66;153,15;273,15;163,99;430,59;169,53;203,44;425,41;393,89;406,28;405,57;470,64;403,78;194,47;264,74;288,89;414,13;177,96;33,48;551,30;200,61;549,94;190,13;167,20;489,35;232,34;384,47;44,64;184,90;591,61;380,45;285,18;364,50;323,59;410,08;228,71;293,36;305,87;421,61;157,24;187,92;322,24;452,29;165,51;101,93;460,85;191,50;591,89;373,65;453,62;73,50;193,00;286,55;453,07;253,23;176,39;357,99;282,61;518,83;176,64;584,54;166,22;337,67;621,76;41,64;318,86;551,65;368,30;0;173,53;479,03;631,59;434,45;317,88;541,80;243,26;473,77;294,00;183,80;451,14;560,43;468,45;541,17;282,00;403,62;298,47;254,75;178,28;89,56
165;456,86;56,83;197,89;332,64;6,01;273,34;186,64;372,40;281,28;232,77;13,15;364,67;4,54;431,43;156,93;147,05;320,52;162,31;34,95;144,51;220,35;450,54;267,83;293,07;14,99;408,71;520,05;12,01;452,13;79,00;460,07;427,57;228,52;57,66;10,40;65,38;270,17;455,44;388,68;331,73;195,37;240,48;144,51;309,57;472,70;390,00;375,25;282,75;387,94;134,90;169,37;237,74;272,22;10,16;438,72;431,05;330,53;19,79;176,42;82,69;457,98;212,42;254,95;154,44;461,00;305,58;274,87;368,96;277,79;469,79;277,70;234,15;287,22;270,98;17,01;5,99;75,13;301,57;136,05;76,15;2,46;287,00;415,16;3,70;154,58;269,42;9,26;244,27;283,94;156,20;287,06;475,89;12,40;303,16;170,88;177,84;53,52;175,41;9,64;321,65;4,59;275,34;273,04;220,69;232,77;265,74;455,66;238,62;197,61;167,97;186,78;303,60;5,90;145,84;452,65;271,62;450,58;307,74;6,58;457,78;331,87;210,95;174,66;12,21;490,67;356,58;211,55;262,46;169,74;311,42;122,17;267,90;269,33;251,35;43,21;21,10;193,45;340,98;8,17;72,13;400,58;20,21;479,51;234,79;380,77;219,24;37,30;258,09;442,86;164,62;2,88;184,60;277,51;421,28;9,26;480,48;7,37;255,53;497,04;148,71;173,11;452,71;195,48;173,53;0;382,05;488,28;260,99;148,87;429,47;186,73;330,17;121,22;317,15;280,85;460,40;427,81;441,60;247,66;337,01;262,98;153,15;8,00;235,19
166;134,90;326,69;375,59;182,46;378,35;381,61;353,86;269,10;113,89;188,45;384,15;131,66;384,97;261,40;230,55;441,12;91,98;319,06;411,65;438,93;212,82;70,53;207,50;391,49;389,71;36,59;293,46;390,65;165,21;417,05;82,53;287,02;318,58;436,54;372,80;443,85;228,52;118,94;136,76;50,33;188,32;384,78;438,93;81,98;186,96;90,94;235,59;378,88;103,42;338,57;368,67;341,32;229,75;378,48;116,19;56,91;61,22;401,68;420,31;347,96;93,02;171,93;239,05;435,59;291,21;346,58;217,56;44,60;156,19;90,57;217,78;213,75;132,35;212,96;380,07;385,31;414,36;305,37;330,71;424,17;382,95;353,56;33,76;384,75;257,40;438,98;372,78;214,75;99,74;434,93;96,82;98,65;378,55;155,16;331,92;443,86;435,21;212,22;384,75;64,98;385,71;370,03;198,96;337,88;354,18;160,42;225,64;262,92;299,77;220,65;198,13;82,13;376,67;473,12;72,51;368,75;70,99;446,33;386,26;188,39;422,73;351,40;444,28;381,91;112,63;189,91;193,91;120,06;243,84;71,14;265,07;217,04;197,67;300,33;425,10;391,67;193,33;54,53;386,74;421,83;101,90;384,33;118,79;174,80;68,62;462,36;406,98;217,77;231,88;229,44;380,59;361,44;246,90;40,07;388,99;105,82;385,81;141,48;165,02;437,40;227,30;72,79;376,07;479,03;382,05;0;224,86;356,61;300,81;75,12;236,44;158,62;333,85;476,68;305,05;81,44;156,26;62,15;215,22;99,95;203,37;233,93;386,22;466,56
167;339,70;445,30;380,25;156,26;482,84;340,58;533,58;161,88;234,94;377,87;495,90;132,27;492,44;100,28;377,64;594,32;198,15;354,79;522,99;591,73;401,09;200,23;222,59;338,66;500,82;194,33;507,18;499,69;378,40;549,25;189,87;511,79;311,52;545,64;477,87;534,92;436,19;319,66;361,05;243,10;338,14;576,64;591,73;283,66;39,60;139,62;459,92;581,59;131,05;501,61;390,25;324,40;437,98;489,32;326,11;248,87;271,15;507,01;588,26;421,64;277,29;299,57;243,48;592,87;106,74;284,30;426,39;269,25;361,80;195,80;427,38;408,43;338,07;420,57;493,97;493,43;545,66;249,44;378,92;552,72;488,06;559,54;225,93;491,83;419,82;630,94;480,02;413,55;279,43;592,98;251,64;187,99;490,43;186,96;507,92;607,51;539,03;364,47;494,80;227,84;492,79;571,97;216,28;332,34;339,12;226,33;445,12;267,68;485,41;372,20;348,76;237,81;482,38;615,83;200,70;569,96;198,40;646,46;494,30;403,21;630,83;350,15;606,74;482,64;191,67;413,75;371,06;286,31;318,56;258,35;403,14;423,86;404,15;281,93;528,75;488,44;309,41;208,48;495,44;549,31;323,61;481,21;146,84;258,34;292,98;635,67;498,21;421,57;453,81;385,48;485,86;374,90;456,37;210,07;491,75;179,42;494,46;327,90;94,11;592,15;316,89;199,62;382,12;631,59;488,28;224,86;0;323,51;352,60;156,91;412,07;158,83;389,92;674,44;264,38;195,04;375,39;198,99;415,31;320,79;408,05;379,46;488,95;643,97
168;483,56;253,58;72,26;194,04;255,12;25,45;408,89;164,51;250,54;338,68;273,55;253,43;265,40;232,64;269,64;406,01;264,68;103,63;291,59;403,36;346,74;400,13;149,20;41,01;275,94;360,83;613,31;272,34;501,60;339,78;401,84;556,39;46,43;305,26;252,79;274,79;407,88;471,45;447,29;321,29;265,29;465,89;403,36;331,90;328,80;302,04;494,33;496,40;291,70;356,62;96,67;25,51;410,46;268,02;463,19;412,97;341,99;272,33;426,63;178,64;449,59;235,28;117,58;411,61;250,56;50,63;404,99;374,87;363,31;412,77;407,66;362,82;353,68;398,43;275,29;266,93;335,87;74,27;126,58;337,05;259,32;488,59;386,33;264,45;309,96;508,56;257,12;374,06;302,56;413,02;278,75;413,12;270,18;203,83;384,23;433,86;293,51;273,91;270,48;297,08;265,08;486,93;157,90;41,83;28,54;198,21;539,91;95,18;388,54;274,88;268,12;285,02;256,49;406,51;402,10;483,50;399,12;541,16;267,39;518,89;551,15;50,31;431,17;249,90;426,20;455,35;314,92;285,48;161,57;312,91;264,30;398,34;386,33;56,28;285,64;248,42;218,90;302,17;269,07;333,02;433,91;243,84;393,30;195,52;399,94;473,67;247,98;389,70;536,08;285,92;258,11;79,06;425,51;381,77;258,57;411,90;268,33;317,36;378,67;406,87;182,28;401,52;74,86;434,45;260,99;356,61;323,51;0;126,69;356,26;328,95;211,46;141,11;558,15;60,20;405,02;483,22;392,15;377,81;382,75;384,24;267,81;256,68;488,24
169;409,73;129,19;91,73;197,10;142,88;146,34;282,20;224,54;187,06;227,46;159,85;241,34;153,41;286,05;149,88;286,42;217,81;26,43;183,04;283,71;230,76;360,12;130,63;165,65;163,50;317,29;517,43;160,87;418,95;224,11;366,20;447,87;85,22;202,11;139,15;184,05;292,40;401,83;358,80;255,02;157,03;339,21;283,71;250,94;343,23;278,22;387,00;370,30;272,43;230,09;73,37;101,23;294,96;153,56;389,48;356,76;266,88;164,61;302,61;70,72;390,37;140,66;110,49;290,60;314,22;163,29;291,26;304,81;260,23;376,96;294,09;247,29;256,56;285,08;160,13;154,76;220,16;153,59;30,22;223,50;147,82;363,55;334,14;152,57;186,20;382,19;142,73;258,89;220,33;291,78;206,85;380,51;155,39;178,35;257,57;311,88;193,01;158,15;157,49;235,85;153,39;360,93;137,87;85,21;102,53;149,25;445,34;90,78;263,28;157,10;156,52;219,27;143,45;292,97;362,26;357,45;359,63;414,48;155,44;432,25;424,89;84,25;309,49;139,95;395,09;352,92;202,39;199,17;58,30;239,91;139,18;284,22;275,15;103,75;183,36;142,59;119,13;249,22;156,96;219,56;355,03;136,18;373,31;126,76;325,38;350,53;148,95;274,88;438,28;166,13;146,06;74,00;308,33;334,93;149,34;382,50;156,06;218,67;377,90;286,60;78,55;362,00;90,83;317,88;148,87;300,81;352,60;126,69;0;326,83;208,44;201,02;37,72;431,79;133,26;367,96;397,51;351,22;262,75;295,77;271,79;147,41;146,86;364,45
170;183,87;376,70;388,92;164,55;425,13;379,75;422,65;237,59;148,32;257,55;433,38;104,48;432,86;212,71;286,94;503,69;110,62;340,43;461,33;501,37;282,07;50,10;211,39;386,10;438,86;39,60;350,78;439,17;221,70;473,23;46,84;357,39;325,02;485,98;419,62;487,77;302,62;164,23;206,35;112,41;243,74;456,63;501,37;151,66;117,56;54,34;308,70;452,75;65,77;402,65;387,45;345,68;303,95;427,30;169,45;92,44;133,15;449,25;486,67;383,64;123,78;217,49;242,98;499,23;238,18;335,85;291,80;118,81;229,22;57,36;292,15;284,79;205,03;286,95;429,90;433,41;470,23;294,11;356,98;479,36;430,03;427,85;69,13;432,51;319,74;511,10;420,31;286,85;161,15;498,77;145,66;56,86;427,70;155,32;399,51;509,29;482,98;269,68;433,45;111,42;433,49;443,75;202,38;345,95;359,83;177,66;288,24;269,40;369,53;278,21;254,37;128,57;423,80;533,09;51,47;442,34;48,51;519,97;434,36;246,42;497,42;361,63;509,40;427,56;70,24;263,71;259,26;177,31;274,58;133,16;319,64;290,92;271,34;301,62;472,62;436,27;236,05;90,11;435,06;476,66;167,62;428,79;50,50;202,16;139,26;530,39;450,16;291,04;297,27;288,87;427,67;377,15;321,36;53,16;435,46;56,45;434,09;208,18;89,92;500,36;262,41;50,56;389,89;541,80;429,47;75,12;156,91;356,26;326,83;0;302,41;144,93;362,96;550,00;298,98;50,92;218,57;45,46;287,64;175,05;276,71;289,91;432,61;535,61
171;278,64;133,35;298,92;280,41;185,85;351,46;122,11;357,10;177,24;52,00;182,51;280,29;187,65;393,51;59,31;205,66;214,59;234,83;205,28;203,60;33,93;306,51;238,91;369,71;187,56;270,58;334,39;190,45;268,59;192,64;318,94;248,17;282,96;228,52;181,08;251,60;88,14;280,70;205,82;190,38;78,86;165,86;203,60;154,57;383,94;281,72;191,56;180,05;285,81;102,60;275,96;303,99;90,53;179,05;262,34;273,01;175,96;203,02;184,35;202,59;292,40;120,99;249,57;199,46;427,41;353,09;90,40;208,76;96,87;326,59;93,32;47,56;113,10;85,64;177,06;187,22;190,81;326,97;225,00;201,73;188,63;165,40;265,07;187,90;32,15;219,50;178,66;58,22;141,39;198,70;162,77;335,02;178,00;237,38;97,56;207,49;232,18;58,27;184,75;193,30;188,64;170,06;237,78;290,06;308,58;200,50;268,96;252,65;74,28;54,96;70,25;178,69;183,25;240,21;308,39;167,25;307,13;239,15;188,05;272,28;234,27;292,14;207,86;192,65;348,78;169,87;43,15;128,02;168,40;169,30;75,66;83,17;82,62;287,72;223,84;204,31;123,51;215,18;187,71;200,38;224,24;198,71;351,66;173,72;212,25;228,28;221,92;73,18;256,48;43,04;186,67;281,11;101,23;275,98;195,77;342,22;187,05;95,02;386,68;201,66;149,57;308,78;297,67;243,26;186,73;236,44;412,07;328,95;208,44;302,41;0;264,81;216,90;264,88;312,05;317,64;243,96;298,44;61,85;163,25;76,41;61,31;193,69;234,42
172;293,22;286,46;248,82;24,18;324,84;234,83;383,34;114,21;93,73;240,00;337,44;42,96;334,27;130,40;223,25;436,81;75,14;208,50;364,73;434,19;260,60;190,34;72,29;241,39;342,43;153,75;445,23;341,45;320,48;390,45;190,95;417,58;182,40;387,72;319,78;379,27;306,87;277,55;279,15;140,76;187,04;430,62;434,19;170,79;143,32;90,63;358,07;442,02;80,35;347,09;251,35;201,96;309,07;330,88;273,98;211,07;169,34;349,15;433,47;267,20;248,06;145,92;101,49;435,94;164,39;192,24;298,84;189,83;237,32;201,80;300,53;271,21;216,92;292,31;335,38;335,21;386,85;150,43;229,59;393,88;330,05;423,14;183,11;333,68;267,56;483,86;321,77;278,71;152,69;436,18;120,80;201,77;331,94;28,64;357,00;451,56;381,60;212,14;336,45;116,00;334,65;432,10;63,98;203,73;216,41;68,32;373,80;128,33;339,09;219,21;197,05;114,58;324,27;457,27;192,21;429,65;189,18;503,65;336,09;342,01;494,34;220,24;450,57;325,01;214,75;312,19;227,41;150,07;160,87;144,32;246,15;294,63;276,14;157,45;371,25;331,35;152,58;109,38;337,20;390,48;253,27;324,02;182,94;100,13;217,36;481,64;342,04;289,92;375,95;233,00;327,82;238,93;327,54;175,47;334,00;200,44;336,20;194,43;177,94;434,86;158,10;191,55;250,08;473,77;330,17;158,62;158,83;211,46;201,02;144,93;264,81;0;238,73;529,69;154,14;194,38;307,58;182,83;281,26;220,90;278,17;224,64;331,18;491,01
173;437,84;114,95;86,87;234,68;115,24;156,10;274,74;258,17;220,77;243,38;133,35;278,92;125,72;321,25;161,40;264,94;253,25;41,56;153,72;262,28;243,05;394,91;168,26;176,00;136,20;351,97;537,51;132,94;444,49;199,34;401,46;462,27;107,40;170,62;112,44;148,76;303,85;431,06;383,05;286,79;177,36;331,99;262,28;279,25;380,92;315,08;402,65;366,71;309,59;221,03;60,48;117,08;306,36;127,55;417,82;389,15;296,44;134,67;286,34;38,68;421,92;168,24;147,07;270,51;348,51;184,43;304,07;334,99;280,03;412,14;306,96;259,55;279,17;298,27;134,69;127,20;195,40;181,64;14,84;197,30;119,77;362,87;367,42;124,80;190,76;371,28;116,59;271,19;248,98;271,93;238,44;416,02;129,64;215,85;251,78;292,84;160,47;173,13;130,49;268,91;125,52;357,75;175,56;100,00;113,56;185,76;466,48;125,62;263,13;170,32;174,75;251,83;116,35;267,04;397,06;354,15;394,49;405,78;127,75;456,39;420,40;92,16;290,11;110,87;430,67;371,52;218,13;227,19;90,07;270,50;142,73;296,86;290,01;131,48;151,33;111,42;146,00;283,40;129,38;193,28;382,34;105,79;409,96;161,56;354,20;332,89;115,26;287,15;458,13;176,86;118,34;70,21;318,12;369,01;119,98;418,31;128,58;241,56;415,46;265,76;107,38;396,84;85,03;294,00;121,22;333,85;389,92;141,11;37,72;362,96;216,90;238,73;0;420,70;160,72;403,05;422,28;385,96;275,06;321,41;285,86;158,32;117,80;347,70
174;458,32;305,77;506,51;544,94;321,59;575,91;151,88;618,20;440,92;296,96;304,34;543,77;313,92;658,02;312,10;183,67;476,30;454,67;301,79;185,29;273,40;540,68;499,11;595,70;304,88;513,21;407,73;309,52;427,00;248,31;554,67;299,17;516,50;306,40;321,24;349,93;248,62;470,42;384,00;439,52;343,12;99,20;185,29;398,88;644,05;539,46;292,92;99,00;545,35;201,77;478,45;532,81;247,63;307,43;450,89;495,17;416,86;316,78;141,89;388,01;500,19;385,04;504,36;171,76;691,82;593,53;259,80;437,86;320,80;559,73;259,93;267,12;344,96;263,96;300,17;312,40;251,09;575,49;434,08;257,10;319,50;126,70;497,63;314,85;265,89;49,60;316,52;263,64;396,36;169,39;422,85;569,62;305,06;502,18;178,27;148,99;319,29;319,43;308,12;449,15;314,70;107,12;499,19;516,36;532,39;464,76;381,72;501,24;190,60;313,41;333,62;437,23;319,19;214,84;542,16;108,10;541,79;31,83;312,45;414,81;75,98;511,87;152,97;329,30;581,28;317,58;303,88;388,13;413,44;420,68;301,66;259,76;279,01;529,85;319,61;336,91;383,99;470,24;310,85;260,17;420,82;337,36;595,42;436,55;428,34;110,89;348,24;259,00;361,90;299,42;319,51;490,67;231,67;512,03;323,93;578,57;311,13;347,36;638,76;179,42;399,85;542,83;504,41;183,80;317,15;476,68;674,44;558,15;431,79;550,00;264,88;529,69;420,70;0;557,64;551,98;406,39;534,19;262,58;380,87;273,37;311,86;324,34;94,31
175;435,47;261,19;119,26;135,25;274,84;81,41;406,03;108,53;205,25;312,76;292,36;195,20;285,39;176,64;254,11;419,51;213,39;119,15;314,17;416,80;324,57;344,20;99,37;87,36;295,70;306,16;573,12;292,77;456,56;357,22;345,09;524,41;55,61;331,30;271,48;306,71;383,76;422,12;405,52;273,84;240,45;461,72;416,80;289,60;268,69;244,64;462,26;487,44;233,79;356,64;135,77;61,16;386,31;286,20;415,32;360,54;297,06;295,24;433,65;199,23;397,46;204,54;71,31;423,35;197,92;44,26;379,39;327,29;331,08;355,94;381,85;339,80;318,31;372,64;292,96;286,81;353,27;21,00;146,18;356,28;279,60;476,33;333,27;284,51;298,24;508,28;275,29;350,43;261,89;424,46;235,00;355,77;288,12;150,12;380,10;444,22;320,90;254,32;289,80;248,81;285,29;477,65;107,16;72,61;75,42;152,04;499,75;59,59;378,20;257,09;245,48;238,74;275,65;425,91;346,11;474,42;343,10;537,80;287,43;475,30;542,46;89,88;441,96;271,11;368,52;420,71;290,86;247,41;145,59;268,14;256,72;373,20;359,08;29,55;311,94;272,13;192,43;251,21;289,01;352,30;388,37;266,39;334,43;157,17;353,42;482,09;275,36;365,38;497,67;269,70;277,99;118,30;402,71;327,51;280,35;354,08;288,15;284,09;318,55;419,56;162,65;345,48;121,47;451,14;280,85;305,05;264,38;60,20;133,26;298,98;312,05;154,14;160,72;557,64;0;348,49;439,68;336,49;353,98;341,60;358,03;253,07;278,05;495,45
176;147,26;405,81;434,61;214,79;456,46;428,86;433,93;288,37;183,37;268,93;463,15;154,96;463,51;260,89;311,17;522,54;150,23;383,35;490,85;520,36;293,12;11,36;258,33;435,77;468,69;51,89;314,64;469,42;188,09;497,95;5,17;334,56;372,22;515,71;450,91;520,97;303,44;126,86;186,28;130,54;268,51;462,48;520,36;163,07;155,67;104,43;292,00;453,35;116,43;419,92;431,47;393,45;304,38;457,33;136,62;62,62;141,80;480,13;501,18;420,89;83,23;248,39;290,24;516,93;284,58;386,08;292,22;114,29;233,95;9,38;292,05;292,97;210,90;288,28;459,26;463,92;495,19;344,29;398,18;504,88;461,18;426,98;54,45;463,24;338,83;516,20;451,15;293,01;180,69;516,24;173,34;17,72;457,51;202,26;412,53;524,92;513,80;293,00;463,57;138,88;464,21;444,90;249,33;392,86;407,38;220,23;257,51;316,26;379,46;301,48;278,58;156,96;454,91;554,52;9,84;443,90;10,52;521,09;464,87;213,05;494,31;408,06;525,41;459,58;31,19;249,83;275,26;200,22;313,41;151,85;345,36;292,61;273,88;349,84;503,58;468,95;268,73;120,83;465,43;502,46;145,36;461,53;53,27;241,50;125,77;542,59;483,70;294,46;269,08;310,61;458,81;422,09;320,51;41,67;467,00;26,81;464,48;222,80;111,01;518,80;299,18;9,16;435,44;560,43;460,40;81,44;195,04;405,02;367,96;50,92;317,64;194,38;403,05;551,98;348,49;0;189,83;19,30;293,13;171,14;280,10;314,46;464,20;546,29
177;53,68;371,83;484,86;331,74;426,10;508,67;326,25;421,18;234,44;195,11;425,03;286,49;429,28;417,60;274,37;434,09;233,43;421,11;448,87;432,61;210,18;181,12;340,53;521,77;430,27;181,52;137,93;432,81;24,69;434,77;194,50;146,67;439,92;472,38;420,95;493,19;180,42;70,39;39,63;168,16;246,13;333,86;432,61;151,35;336,13;247,04;116,66;309,49;259,65;335,81;470,70;463,63;179,77;421,01;54,48;128,53;142,73;445,27;398,56;423,09;111,50;257,15;369,03;424,66;447,44;483,43;170,64;117,98;150,09;193,57;168,71;199,39;144,25;171,03;419,76;429,03;433,29;444,28;424,17;444,39;429,48;280,88;149,47;429,42;275,24;381,49;419,19;191,97;181,16;423,17;204,96;203,97;420,20;296,90;313,60;424,47;475,58;257,42;426,96;193,64;430,23;303,29;333,28;456,11;474,29;287,65;69,87;388,33;274,05;263,37;250,81;201,30;423,70;473,59;181,43;303,57;182,86;374,56;429,91;35,68;337,88;466,16;426,28;432,09;209,79;90,69;216,70;200,14;340,13;171,55;307,07;175,44;165,44;428,33;466,88;443,49;278,38;198,31;429,76;443,35;54,77;437,14;243,01;287,92;90,41;428,94;460,85;183,01;79,34;264,02;427,36;468,32;188,03;165,49;436,50;214,32;429,02;181,07;299,99;429,10;319,06;182,47;484,65;468,45;427,81;156,26;375,39;483,22;397,51;218,57;243,96;307,58;422,28;406,39;439,68;189,83;0;179,59;189,59;101,99;172,76;278,17;434,16;427,34
178;140,74;386,86;419,59;204,20;437,70;416,28;415,01;281,28;165,69;249,89;444,24;145,21;444,67;258,16;291,96;503,27;133,94;367,19;471,90;501,08;274,13;9,02;244,40;423,84;449,78;33,99;308,34;450,55;180,13;478,72;20,72;322,50;358,18;496,77;432,15;502,41;285,57;120,67;172,77;111,31;249,36;444,11;501,08;143,87;159,39;94,80;277,89;435,70;107,56;400,67;415,68;379,77;286,57;438,44;127,95;51,07;122,67;461,32;482,07;403,10;78,89;229,81;276,41;497,69;283,52;375,04;274,39;96,33;215,43;28,53;274,30;274,21;192,21;270,31;440,31;445,07;475,97;333,22;381,42;485,67;442,40;409,55;36,77;444,41;319,54;497,96;432,35;274,45;161,42;497,01;154,61;36,61;438,60;188,59;393,48;505,76;494,97;273,77;444,69;120,33;445,38;427,16;235,43;378,59;393,51;204,38;248,41;302,10;360,62;282,25;259,40;138,39;436,13;535,23;11,17;426,09;9,00;503,40;446,03;205,07;477,33;393,48;506,23;440,91;50,48;234,81;256,01;181,05;296,12;132,60;326,21;274,59;255,72;336,58;484,77;450,35;250,35;102,95;446,57;483,27;132,26;442,94;65,27;224,54;109,81;523,64;465,21;276,22;258,91;291,33;440,04;406,72;302,93;22,60;448,27;44,59;445,63;203,56;120,61;499,54;281,45;11,12;420,35;541,17;441,60;62,15;198,99;392,15;351,22;45,46;298,44;182,83;385,96;534,19;336,49;19,30;179,59;0;274,64;153,58;261,84;295,26;445,47;527,46
179;229,83;195,08;354,30;300,38;247,06;401,42;144,10;384,22;187,94;42,39;242,72;287,69;248,35;411,64;113,79;246,32;218,71;289,13;264,23;244,67;32,08;281,77;270,46;418,81;247,61;251,52;272,70;250,73;214,24;245,70;295,34;187,54;331,39;286,66;242,40;312,06;30,07;235,03;153,66;176,98;113,63;169,60;244,67;136,30;383,21;278,06;129,84;166,75;284,80;146,33;332,83;353,58;32,65;239,63;215,72;240,77;154,66;263,31;215,14;263,28;253,79;151,11;286,84;237,77;445,60;396,79;29,08;179,20;59,21;301,42;32,00;15,53;82,88;23,83;237,17;247,83;244,39;366,75;282,00;255,55;249,63;144,26;238,77;248,65;93,65;223,76;239,82;3,88;135,90;236,50;164,98;310,84;238,45;256,43;126,90;240,49;291,31;104,85;245,16;187,91;249,35;157,33;267,47;340,85;359,68;224,41;208,36;294,54;89,23;105,71;109,75;177,65;244,41;284,79;283,41;155,61;282,71;233,04;248,64;215,18;215,66;344,82;241,77;254,02;323,44;109,49;63,24;131,91;216,35;158,55;136,60;21,83;24,20;332,19;283,41;265,70;161,58;208,47;248,20;254,72;179,03;260,25;333,94;203,53;175,25;252,18;283,31;12,14;195,20;98,21;247,74;336,49;48,86;252,14;256,79;319,23;247,58;88,08;376,18;241,58;195,56;283,99;353,25;282,00;247,66;215,22;415,31;377,81;262,75;287,64;61,85;281,26;275,06;262,58;353,98;293,13;189,59;274,64;0;125,09;16,83;116,77;254,80;254,37
